id,name,address,latitude,longitude,operator,hours_json,amenities,avg_rating,visit_count
68,Coney Island Beach Zone 2a,Park | POINT (-73.9598 40.57493),40.574930,-73.959800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
69,North Rochdale Playground,Park | POINT (-73.7751 40.68007),40.680070,-73.775100,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
70,Al Quiñones Playground,Park | POINT (-73.9014 40.81545),40.815450,-73.901400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
71,"Westchester Square Library, NYPL",Library | POINT (-73.846732 40.840876),40.840876,-73.846732,NYPL,"{""mon"": ""11:00-19:00"", ""tue"": ""22:00-18:00"", ""wed"": ""11:00-19:00"", ""thu"": ""22:00-18:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations, in single-stall all gender restroom only""}",0,0
72,Claremont Zone 1,Park | POINT (-73.9068 40.84151),40.841510,-73.906800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations, in men's restroom only""}",0,0
73,Mathews-Palmer Playground,Park | POINT (-73.9929 40.76122),40.761220,-73.992900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
74,East River Park Zone 6,Park | POINT (-73.9728 40.72386),40.723860,-73.972800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
75,Hunts Point Playground,Park | POINT (-73.8859 40.81428),40.814280,-73.885900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
76,Evergreen Park,Park | POINT (-73.8964 40.69705),40.697050,-73.896400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations, in men's restroom only""}",0,0
77,Russell Sage Playground,Park | POINT (-73.8516 40.72396),40.723960,-73.851600,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations, in women's restroom only""}",0,0
78,Van Voorhees Playground,Park | POINT (-73.9996 40.68966),40.689660,-73.999600,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
79,Springfield Park,Park | POINT (-73.7623 40.66083),40.660830,-73.762300,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M""}",0,0
80,Corona Plaza APT,Public Plaza | POINT (-73.862638 40.74965),40.749650,-73.862638,NYC DOT/JCDeceaux,"{""mon"": ""08:00-20:00"", ""tue"": ""08:00-20:00"", ""wed"": ""08:00-20:00"", ""thu"": ""08:00-20:00"", ""fri"": ""08:00-20:00"", ""sat"": ""08:00-20:00"", ""sun"": ""08:00-20:00""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)""}",0,0
81,Newtown Playground,Park | POINT (-73.8698 40.73625),40.736250,-73.869800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms""}",0,0
82,"Starvos Niarchos Foundation Library, NYPL",Library | POINT (-73.9817 40.7519),40.751900,-73.981700,NYPL,"{""mon"": ""08:00-21:00"", ""tue"": ""08:00-21:00"", ""wed"": ""08:00-21:00"", ""thu"": ""08:00-21:00"", ""fri"": ""08:00-21:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations, in single-stall all gender restroom only""}",0,0
83,Tompkins Square Park,Park | POINT (-73.9814 40.72683),40.726830,-73.981400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
84,Mosholu Golf Course,Park | POINT (-73.884205 40.887057),40.887057,-73.884205,NYC Parks Concessionaire,"{""mon"": ""Closed"", ""tue"": ""07:00-20:00"", ""wed"": ""07:00-20:00"", ""thu"": ""07:00-20:00"", ""fri"": ""07:00-20:00"", ""sat"": ""07:00-20:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms""}",0,0
85,"Highlawn Library, BPL",Library | POINT (-73.986248 40.605701),40.605701,-73.986248,BPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-20:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
86,"North Hills Library, QPL",Library | POINT (-73.731839 40.759262),40.759262,-73.731839,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Single-Stall All Gender Restroom(s)"",""Yes, a key is needed to enter"",""Changing Stations""}",0,0
87,Wallenberg Playground,Park | POINT (-73.9272 40.85282),40.852820,-73.927200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
88,Delphin H. Greene Playground,Park | POINT (-73.7287 40.68465),40.684650,-73.728700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M""}",0,0
89,McKinley Park Playground,Park | POINT (-74.0167 40.62657),40.626570,-74.016700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
90,Kelly Park Playground,Park | POINT (-73.9576 40.60368),40.603680,-73.957600,NYC Parks,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Multi-Stall W/M Restrooms"",""Status: Not Operational""}",0,0
91,"Paerdegat Library, BPL",Library | POINT (-73.919986 40.632645),40.632645,-73.919986,BPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-20:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
92,St. Vartan Park,Park | POINT (-73.9733 40.74496),40.744960,-73.973300,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Partially Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
93,"Inwood Library, NYPL",Library | POINT (-73.924338 40.866961),40.866961,-73.924338,NYPL,"{""mon"": ""10:00-19:00"", ""tue"": ""10:00-19:00"", ""wed"": ""10:00-19:00"", ""thu"": ""10:00-19:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations, in single-stall all gender restroom only""}",0,0
94,Crispus Attucks Playground,Park | POINT (-73.9592 40.68162),40.681620,-73.959200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
95,Frederick Douglass Playground,Park | POINT (-73.9677 40.79701),40.797010,-73.967700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
96,"Eastern Parkway Library, BPL",Library | POINT (-73.933652 40.668495),40.668495,-73.933652,BPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-20:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
97,Colonel David Marcus Playground,Park | POINT (-73.9696 40.61004),40.610040,-73.969600,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
98,"Hunts Point Library, NYPL",Library | POINT (-73.894134 40.818678),40.818678,-73.894134,NYPL,"{""mon"": ""10:00-18:00"", ""tue"": ""10:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-18:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
99,Woodlawn Playground,Park | POINT (-73.8723 40.89993),40.899930,-73.872300,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
100,Clearview Cafe,Park | POINT (-73.792331 40.786638),40.786638,-73.792331,NYC Parks Concessionaire,"{""mon"": ""17:00-21:00"", ""tue"": ""17:00-21:00"", ""wed"": ""17:00-21:00"", ""thu"": ""17:00-21:00"", ""fri"": ""17:00-21:00"", ""sat"": ""17:00-21:00"", ""sun"": ""17:00-21:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations, in women's restroom only""}",0,0
101,Central Park Chess & Checkers House,Park | POINT (-73.974619 40.769114),40.769114,-73.974619,Central Park Conservancy,"{""mon"": ""07:30-Dusk"", ""tue"": ""07:30-Dusk"", ""wed"": ""07:30-Dusk"", ""thu"": ""07:30-Dusk"", ""fri"": ""07:30-Dusk"", ""sat"": ""07:30-Dusk"", ""sun"": ""07:30-Dusk""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M""}",0,0
102,"Stapleton Library, NYPL",Library | POINT (-74.077865 40.626265),40.626265,-74.077865,NYPL,"{""mon"": ""11:00-19:00"", ""tue"": ""11:00-19:00"", ""wed"": ""11:00-19:00"", ""thu"": ""11:00-19:00"", ""fri"": ""10:00-17:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)"",""Changing Stations""}",0,0
103,Renaissance Playground,Park | POINT (-73.9417 40.82168),40.821680,-73.941700,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
104,Macombs Dam Park Zone 1 Upper,Park | POINT (-73.9298 40.82838),40.828380,-73.929800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
105,"Lefferts Library, QPL",Library | POINT (-73.824831 40.686916),40.686916,-73.824831,QPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-18:00"", ""wed"": ""10:00-18:00"", ""thu"": ""12:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Single-Stall All Gender Restroom(s)"",""Yes, a key is needed to enter"",""Changing Stations""}",0,0
106,"Rugby Library, BPL",Library | POINT (-73.930358 40.648628),40.648628,-73.930358,BPL,"{""mon"": ""10:00-18:00"", ""tue"": ""13:00-20:00"", ""wed"": ""10:00-18:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-18:00"", ""sat"": ""10:00-17:00"", ""sun"": ""Closed""}","{""Fully Accessible"",""Single-Stall All Gender Restroom(s)""}",0,0
107,Father Macris Park,Park | POINT (-74.163049 40.61681),40.616810,-74.163049,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}",{},0,0
108,100% Playground,Park | POINT (-73.8995 40.64679),40.646790,-73.899500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
109,Bushwick Inlet Park,Park | POINT (-73.960598 40.721922),40.721922,-73.960598,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations""}",0,0
110,Reservoir (Northwest),Park | POINT (-73.9619 40.78944),40.789440,-73.961900,NYC Parks,"{""mon"": """", ""tue"": """", ""wed"": """", ""thu"": """", ""fri"": """", ""sat"": """", ""sun"": """"}","{""Partially Accessible""}",0,0
111,Real Good Playground,Park | POINT (-73.8572 40.73552),40.735520,-73.857200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
112,Grover Cleveland Playground,Park | POINT (-73.9109 40.7109),40.710900,-73.910900,NYC Parks,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Multi-Stall W/M Restrooms"",""Status: Not Operational"",""Changing Stations""}",0,0
113,St Mary's Playground West,Park | POINT (-73.9134 40.81286),40.812860,-73.913400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
114,Macombs Dam Park Zone 2 Lower,Park | POINT (-73.9284 40.8275),40.827500,-73.928400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
115,Bayview Playground,Park | POINT (-73.8872 40.63495),40.634950,-73.887200,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
116,Baruch Playground,Park | POINT (-73.9769 40.71722),40.717220,-73.976900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
117,Evelina Antonetty Playground,Park | POINT (-73.9284 40.81728),40.817280,-73.928400,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations""}",0,0
118,Midland Beach Zone 4,Park | POINT (-74.083955 40.573606),40.573606,-74.083955,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}",{},0,0
119,Hudson River Park Pier 83,Park | POINT (-74.001471 40.762739),40.762739,-74.001471,Hudson River Park,"{""mon"": ""09:30-21:30"", ""tue"": ""09:30-21:30"", ""wed"": ""09:30-21:30"", ""thu"": ""09:30-21:30"", ""fri"": ""09:30-21:30"", ""sat"": ""09:30-21:30"", ""sun"": ""09:30-21:30""}","{""Fully Accessible""}",0,0
120,Bathgate Playground,Park | POINT (-73.8978 40.84051),40.840510,-73.897800,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations""}",0,0
121,Hoffman Park,Park | POINT (-73.8715 40.73298),40.732980,-73.871500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Multi-Stall W/M Restrooms""}",0,0
122,Red Hook Park Zone 3,Park | POINT (-74.0078 40.67277),40.672770,-74.007800,NYC Parks,"{""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""sun"": ""Closed""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Status: Not Operational"",""Changing Stations""}",0,0
123,Hudson River Park Pier 51,Park | POINT (-74.010384 40.737997),40.737997,-74.010384,Hudson River Park,"{""mon"": ""07:30-20:00"", ""tue"": ""07:30-20:00"", ""wed"": ""07:30-20:00"", ""thu"": ""07:30-20:00"", ""fri"": ""07:30-20:00"", ""sat"": ""07:30-20:00"", ""sun"": ""07:30-20:00""}","{""Fully Accessible""}",0,0
124,Clove Lakes Cafe,Park | POINT (-74.108137 40.617665),40.617665,-74.108137,NYC Parks Concessionaire,"{""mon"": ""11:30-21:00"", ""tue"": ""11:30-21:00"", ""wed"": ""11:30-21:00"", ""thu"": ""11:30-21:00"", ""fri"": ""11:30-21:00"", ""sat"": ""11:30-21:00"", ""sun"": ""11:30-21:00""}","{""Partially Accessible"",""Multi-Stall W/M Restrooms""}",0,0
125,Bronx Shore,Park | POINT (-73.9239 40.80055),40.800550,-73.923900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
126,173 St Playground,Park | POINT (-73.7835 40.70186),40.701860,-73.783500,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Changing Stations""}",0,0
127,Arcilla Playground,Park | POINT (-73.9146 40.82717),40.827170,-73.914600,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
128,East Springfield Playground,Park | POINT (-73.7399 40.69869),40.698690,-73.739900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Both Single-Stall All Gender and Multi-Stall W/M"",""Changing Stations""}",0,0
129,Sunken Meadow,Park | POINT (-73.9189 40.79555),40.795550,-73.918900,NYC Parks,"{""mon"": ""08:00-16:00"", ""tue"": ""08:00-16:00"", ""wed"": ""08:00-16:00"", ""thu"": ""08:00-16:00"", ""fri"": ""08:00-16:00"", ""sat"": ""08:00-16:00"", ""sun"": ""08:00-16:00""}","{""Fully Accessible"",""Multi-Stall W/M Restrooms"",""Changing Stations""}",0,0
